session_id,user_id,role,fecha,hora_inicio,n_clics,duracion_min,M1_pre,M2_pre,M3_pre,costo_sesion_total,M1_post,M2_post,M3_post
us_vta_002_20260220180044,us_vta_002,Ventas,2026-02-20,18,23,25.46,3.0,0.0,0.3478,69.0,3.0,10.0,0.3510860580689359
us_vta_002_20260220190429,us_vta_002,Ventas,2026-02-20,19,34,40.02,3.0,18.0,0.4118,102.0,3.0,18.534281770272948,0.41472883154059864
us_vta_002_20260220203020,us_vta_002,Ventas,2026-02-20,20,103,233.76,3.0,0.0,0.3592,309.0,3.0,10.0,0.35919490945656135
us_vta_002_20260221005530,us_vta_002,Ventas,2026-02-21,0,30,56.88,3.0,0.0,0.3,90.0,3.0,10.0,0.3036270919581322
us_vta_002_20260221180525,us_vta_002,Ventas,2026-02-21,18,12,5.15,3.0,0.0,0.5,36.0,3.0,10.0,0.4954790966716692
us_vta_002_20260221185115,us_vta_002,Ventas,2026-02-21,18,24,71.23,3.0,0.0,0.3333,72.0,3.0,10.0,0.33507234427886057
us_vta_002_20260221203936,us_vta_002,Ventas,2026-02-21,20,118,256.03,3.0,0.0,0.3814,354.0,3.0,10.0,0.3808955404156342
us_vta_002_20260222012957,us_vta_002,Ventas,2026-02-22,1,10,19.7,3.0,0.0,0.3,30.0,3.0,10.0,0.29851784579552404
us_vta_002_20260222180051,us_vta_002,Ventas,2026-02-22,18,6,7.26,3.0,428.5,0.1667,18.0,3.0,425.4290248971781,0.16454109562001237
us_vta_002_20260222183938,us_vta_002,Ventas,2026-02-22,18,24,48.12,3.0,0.0,0.25,72.0,3.0,10.0,0.24909387913390948
us_vta_002_20260222201343,us_vta_002,Ventas,2026-02-22,20,133,267.36,3.0,3.6,0.4135,399.0,3.0,10.0,0.42442718434689775
us_vta_002_20260223012852,us_vta_002,Ventas,2026-02-23,1,16,20.58,3.0,5.1,0.1875,48.0,3.0,10.0,0.18524841162847985
us_vta_002_20260223180357,us_vta_002,Ventas,2026-02-23,18,151,361.68,3.0,0.0,0.4371,453.0,3.0,10.0,0.4459076846765544
us_vta_002_20260224003730,us_vta_002,Ventas,2026-02-24,0,31,67.3,3.0,5.5,0.3226,93.0,3.0,10.0,0.32770111636579813
us_vta_002_20260224180855,us_vta_002,Ventas,2026-02-24,18,169,265.89,3.0,0.0,0.3195,507.0,3.0,10.0,0.32520369699173257
us_vta_002_20260224231131,us_vta_002,Ventas,2026-02-24,23,100,168.22,3.0,0.0,0.26,300.0,3.0,10.0,0.26379997341914596
us_vta_002_20260225181038,us_vta_002,Ventas,2026-02-25,18,185,452.82,3.0,0.0,0.2973,555.0,3.0,10.0,0.29162787621226754
us_vta_002_20260226180325,us_vta_002,Ventas,2026-02-26,18,224,473.73,3.0,0.0,0.3527,672.0,3.0,10.0,0.3575412903953726
us_vta_002_20260227181053,us_vta_002,Ventas,2026-02-27,18,17,8.43,3.0,0.0,0.2353,51.0,3.0,10.0,0.2380502474861035
us_vta_002_20260227185659,us_vta_002,Ventas,2026-02-27,18,13,12.36,3.0,13.6,0.3846,39.0,3.0,14.137591838988211,0.3725678535227186
us_vta_002_20260227194937,us_vta_002,Ventas,2026-02-27,19,65,87.26,3.0,0.0,0.2769,195.0,3.0,10.0,0.27747792318200354
us_vta_002_20260227220229,us_vta_002,Ventas,2026-02-27,22,71,146.31,3.0,0.0,0.3239,213.0,3.0,10.0,0.31528222833246283
us_vta_002_20260228005911,us_vta_002,Ventas,2026-02-28,0,39,59.41,3.0,4.7,0.3077,117.0,3.0,10.0,0.31337183478878305
us_vta_002_20260228181159,us_vta_002,Ventas,2026-02-28,18,158,295.8,3.0,0.0,0.3481,474.0,3.0,10.0,0.3586206606243821
us_vta_002_20260228233818,us_vta_002,Ventas,2026-02-28,23,63,137.87,3.0,0.0,0.381,189.0,3.0,10.0,0.38090788221741306
us_vta_002_20260301180342,us_vta_002,Ventas,2026-03-01,18,83,149.54,3.0,0.0,0.3373,249.0,3.0,10.0,0.33975306068018807
us_vta_002_20260301210843,us_vta_002,Ventas,2026-03-01,21,125,283.54,3.0,0.0,0.312,375.0,3.0,10.0,0.3093744464074302
us_vta_002_20260302182534,us_vta_002,Ventas,2026-03-02,18,93,247.15,3.0,3.5,0.3548,279.0,3.0,10.0,0.35621173604966794
us_vta_002_20260302230941,us_vta_002,Ventas,2026-03-02,23,66,164.91,3.0,0.0,0.3788,198.0,3.0,10.0,0.38186293706358987
us_vta_002_20260303180607,us_vta_002,Ventas,2026-03-03,18,138,314.63,3.0,0.0,0.2971,414.0,3.0,10.0,0.2907357990355253
us_vta_002_20260304001810,us_vta_002,Ventas,2026-03-04,0,53,89.92,3.0,0.0,0.4528,159.0,3.0,10.0,0.46359934803300046
us_vta_002_20260304180011,us_vta_002,Ventas,2026-03-04,18,149,355.9,3.0,10.6,0.3758,447.0,3.0,10.222939432190618,0.37820250312360704
us_vta_002_20260305003228,us_vta_002,Ventas,2026-03-05,0,42,62.39,3.0,0.0,0.381,126.0,3.0,10.0,0.38037879723096546
us_vta_002_20260305180705,us_vta_002,Ventas,2026-03-05,18,79,205.77,3.0,0.0,0.4684,237.0,3.0,10.0,0.46383564281138423
us_vta_002_20260305220617,us_vta_002,Ventas,2026-03-05,22,136,227.66,3.0,10.1,0.375,408.0,3.0,10.0,0.3752561431311602
us_vta_002_20260306180038,us_vta_002,Ventas,2026-03-06,18,15,19.49,3.0,509.5,0.2667,45.0,3.0,498.4209638829881,0.2609082087625264
us_vta_002_20260306191109,us_vta_002,Ventas,2026-03-06,19,47,91.34,3.0,0.0,0.3617,141.0,3.0,10.0,0.3533896239496623
us_vta_002_20260306214549,us_vta_002,Ventas,2026-03-06,21,143,251.81,3.0,14.3,0.3986,429.0,3.0,14.490565375260037,0.4022877777866317
us_vta_002_20260307180554,us_vta_002,Ventas,2026-03-07,18,122,277.2,3.0,3.3,0.2705,366.0,3.0,10.0,0.2668343752308641
us_vta_002_20260307231519,us_vta_002,Ventas,2026-03-07,23,34,91.89,3.0,0.0,0.3529,102.0,3.0,10.0,0.3459749336812161
us_vta_002_20260308014604,us_vta_002,Ventas,2026-03-08,1,10,13.32,3.0,0.0,0.2,30.0,3.0,10.0,0.20184824357300757
us_vta_002_20260308180111,us_vta_002,Ventas,2026-03-08,18,181,469.35,3.0,3.8,0.3591,543.0,3.0,10.0,0.3572934477204284
us_vta_002_20260309180329,us_vta_002,Ventas,2026-03-09,18,101,187.5,3.0,0.0,0.3366,303.0,3.0,10.0,0.34617539390895435
us_vta_002_20260309214826,us_vta_002,Ventas,2026-03-09,21,112,237.12,3.0,0.0,0.3571,336.0,3.0,10.0,0.36409100419868357
us_vta_002_20260310180249,us_vta_002,Ventas,2026-03-10,18,46,79.56,3.0,4.0,0.413,138.0,3.0,10.0,0.4063237251392459
us_vta_002_20260310195436,us_vta_002,Ventas,2026-03-10,19,67,162.43,3.0,0.0,0.3881,201.0,3.0,10.0,0.39215575448507284
us_vta_002_20260310230810,us_vta_002,Ventas,2026-03-10,23,74,137.25,3.0,0.0,0.4054,222.0,3.0,10.0,0.41676416139160966
us_vta_002_20260311181108,us_vta_002,Ventas,2026-03-11,18,10,13.18,3.0,0.0,0.2,30.0,3.0,10.0,0.19398767879296075
us_vta_002_20260311191017,us_vta_002,Ventas,2026-03-11,19,147,330.92,3.0,4.2,0.3946,441.0,3.0,10.0,0.3867233055292347
us_vta_002_20260312013203,us_vta_002,Ventas,2026-03-12,1,23,21.43,3.0,0.0,0.3913,69.0,3.0,10.0,0.39325806681412573
us_vta_002_20260312180115,us_vta_002,Ventas,2026-03-12,18,115,315.2,3.0,0.0,0.3913,345.0,3.0,10.0,0.41563822261929795
us_vta_002_20260313000147,us_vta_002,Ventas,2026-03-13,0,13,19.74,3.0,15.7,0.4615,39.0,3.0,15.89051104056876,0.4598090952092108
us_vta_002_20260313005645,us_vta_002,Ventas,2026-03-13,0,46,59.67,3.0,0.0,0.3043,138.0,3.0,10.0,0.3097022709218682
us_vta_002_20260313180626,us_vta_002,Ventas,2026-03-13,18,74,135.15,3.0,0.0,0.2973,222.0,3.0,10.0,0.30797432672225467
us_vta_002_20260313205136,us_vta_002,Ventas,2026-03-13,20,161,300.13,3.0,0.0,0.3354,483.0,3.0,10.0,0.33873886064162506
us_vta_002_20260314180230,us_vta_002,Ventas,2026-03-14,18,7,23.85,3.0,0.0,0.1429,21.0,3.0,10.0,0.1441048945331361
us_vta_002_20260314190527,us_vta_002,Ventas,2026-03-14,19,197,403.99,3.0,0.0,0.335,591.0,3.0,10.0,0.33086440365013564
us_vta_002_20260315180221,us_vta_002,Ventas,2026-03-15,18,26,64.83,3.0,8.6,0.4615,78.0,3.0,10.0,0.45134557642967127
us_vta_002_20260315194043,us_vta_002,Ventas,2026-03-15,19,135,288.71,3.0,3.6,0.3259,405.0,3.0,10.0,0.330977108129892
us_vta_002_20260316010108,us_vta_002,Ventas,2026-03-16,1,24,38.05,3.0,0.0,0.2917,72.0,3.0,10.0,0.3014689888561496
us_vta_002_20260316181657,us_vta_002,Ventas,2026-03-16,18,97,173.95,3.0,4.2,0.3814,291.0,3.0,10.0,0.38650116134885965
us_vta_002_20260316214238,us_vta_002,Ventas,2026-03-16,21,3,0.34,3.0,0.0,0.0,9.0,3.0,10.0,0.01
us_vta_002_20260316221816,us_vta_002,Ventas,2026-03-16,22,120,205.19,3.0,0.0,0.3833,360.0,3.0,10.0,0.38980921678095687
us_vta_002_20260317180212,us_vta_002,Ventas,2026-03-17,18,53,113.88,3.0,3.3,0.283,159.0,3.0,10.0,0.28259474823448333
us_vta_002_20260317202819,us_vta_002,Ventas,2026-03-17,20,187,327.82,3.0,7.3,0.3048,561.0,3.0,10.0,0.30262354999188296
us_vta_002_20260318180407,us_vta_002,Ventas,2026-03-18,18,16,61.21,3.0,0.0,0.125,48.0,3.0,10.0,0.1264380125402664
us_vta_002_20260318195245,us_vta_002,Ventas,2026-03-18,19,49,91.25,3.0,0.0,0.2857,147.0,3.0,10.0,0.28598440684855203
us_vta_002_20260318215651,us_vta_002,Ventas,2026-03-18,21,86,219.91,3.0,0.0,0.3605,258.0,3.0,10.0,0.35573908458439646
us_vta_002_20260319182812,us_vta_002,Ventas,2026-03-19,18,9,6.4,3.0,0.0,0.4444,27.0,3.0,10.0,0.44814160752973287
us_vta_002_20260319192543,us_vta_002,Ventas,2026-03-19,19,142,185.48,3.0,3.9,0.338,426.0,3.0,10.0,0.3344440044635672
us_vta_002_20260319230326,us_vta_002,Ventas,2026-03-19,23,5,0.32,3.0,0.0,0.4,15.0,3.0,10.0,0.4087772216940295
us_vta_002_20260319233603,us_vta_002,Ventas,2026-03-19,23,47,62.33,3.0,0.0,0.2766,141.0,3.0,10.0,0.2718271244733135
us_vta_002_20260320011621,us_vta_002,Ventas,2026-03-20,1,45,41.62,3.0,0.0,0.3333,135.0,3.0,10.0,0.33068684374229906
us_vta_002_20260320180200,us_vta_002,Ventas,2026-03-20,18,73,187.93,3.0,0.0,0.274,219.0,3.0,10.0,0.2773811926036803
us_vta_002_20260320214105,us_vta_002,Ventas,2026-03-20,21,86,111.18,3.0,0.0,0.407,258.0,3.0,10.0,0.39588112051082763
us_vta_002_20260321000420,us_vta_002,Ventas,2026-03-21,0,18,20.13,3.0,13.3,0.3333,54.0,3.0,13.622377100112782,0.33504149604120487
us_vta_002_20260321005502,us_vta_002,Ventas,2026-03-21,0,35,64.66,3.0,0.0,0.4286,105.0,3.0,10.0,0.4298291259420578
us_vta_002_20260321182121,us_vta_002,Ventas,2026-03-21,18,123,258.33,3.0,0.0,0.3496,369.0,3.0,10.0,0.3524573004578729
us_vta_002_20260321231214,us_vta_002,Ventas,2026-03-21,23,64,167.33,3.0,0.0,0.3125,192.0,3.0,10.0,0.3040458107134779
us_vta_002_20260322180027,us_vta_002,Ventas,2026-03-22,18,126,307.08,3.0,0.0,0.373,378.0,3.0,10.0,0.38130065527742485
us_vta_002_20260322234112,us_vta_002,Ventas,2026-03-22,23,13,17.85,3.0,0.0,0.3077,39.0,3.0,10.0,0.31713856032682614
us_vta_002_20260323003840,us_vta_002,Ventas,2026-03-23,0,58,76.17,3.0,0.0,0.3621,174.0,3.0,10.0,0.3497353136711118
us_vta_002_20260323180649,us_vta_002,Ventas,2026-03-23,18,19,43.63,3.0,0.0,0.4737,57.0,3.0,10.0,0.48540807928794577
us_vta_002_20260323193218,us_vta_002,Ventas,2026-03-23,19,37,76.56,3.0,0.0,0.4054,111.0,3.0,10.0,0.40095448660005417
us_vta_002_20260323214723,us_vta_002,Ventas,2026-03-23,21,102,246.95,3.0,11.6,0.2745,306.0,3.0,11.637124228397846,0.27725478722155983
us_vta_002_20260324180018,us_vta_002,Ventas,2026-03-24,18,168,405.15,3.0,0.0,0.4286,504.0,3.0,10.0,0.44101653539864216
us_vta_002_20260325012310,us_vta_002,Ventas,2026-03-25,1,28,32.12,3.0,4.3,0.3929,84.0,3.0,10.0,0.38247991728276737
us_vta_002_20260325180950,us_vta_002,Ventas,2026-03-25,18,69,158.15,3.0,503.2,0.4203,207.0,3.0,499.0388866184553,0.4224879179383358
us_vta_002_20260325213658,us_vta_002,Ventas,2026-03-25,21,110,242.72,3.0,9.2,0.3364,330.0,3.0,10.0,0.3299602886445861
us_vta_002_20260326180030,us_vta_002,Ventas,2026-03-26,18,46,85.11,3.0,0.0,0.3913,138.0,3.0,10.0,0.39091924669660966
us_vta_002_20260326195953,us_vta_002,Ventas,2026-03-26,19,191,356.64,3.0,0.0,0.3665,573.0,3.0,10.0,0.3609402291966485
us_vta_002_20260327180155,us_vta_002,Ventas,2026-03-27,18,132,290.92,3.0,0.0,0.3409,396.0,3.0,10.0,0.33459857842237867
us_vta_002_20260327233458,us_vta_002,Ventas,2026-03-27,23,64,129.81,3.0,3.6,0.3125,192.0,3.0,10.0,0.31897030834202345
us_vta_002_20260328180105,us_vta_002,Ventas,2026-03-28,18,196,473.36,3.0,0.0,0.3418,588.0,3.0,10.0,0.3354458637597247
us_vta_002_20260329180218,us_vta_002,Ventas,2026-03-29,18,14,26.54,3.0,0.0,0.5,42.0,3.0,10.0,0.49349976065593104
us_vta_002_20260329190213,us_vta_002,Ventas,2026-03-29,19,32,85.59,3.0,4.7,0.4688,96.0,3.0,10.0,0.45520812642010655
us_vta_002_20260329205832,us_vta_002,Ventas,2026-03-29,20,97,197.87,3.0,0.0,0.3918,291.0,3.0,10.0,0.38393299003236936
us_vta_002_20260330011018,us_vta_002,Ventas,2026-03-30,1,26,21.96,3.0,5.9,0.2692,78.0,3.0,10.0,0.26957334991060317
us_vta_002_20260330180858,us_vta_002,Ventas,2026-03-30,18,164,322.38,3.0,3.0,0.3598,492.0,3.0,10.0,0.3610724029959151
us_vta_002_20260331000529,us_vta_002,Ventas,2026-03-31,0,47,101.19,3.0,0.0,0.3617,141.0,3.0,10.0,0.3597348469319014
us_vta_002_20260331180645,us_vta_002,Ventas,2026-03-31,18,233,464.8,3.0,0.0,0.3391,699.0,3.0,10.0,0.3481910068532421
us_vta_002_20260401180901,us_vta_002,Ventas,2026-04-01,18,78,190.22,3.0,0.0,0.4615,234.0,3.0,10.0,0.46915843021702475
us_vta_002_20260401221324,us_vta_002,Ventas,2026-04-01,22,15,11.2,3.0,0.0,0.4667,45.0,3.0,10.0,0.4559821104627831
us_vta_002_20260401231307,us_vta_002,Ventas,2026-04-01,23,73,157.23,3.0,0.0,0.4795,219.0,3.0,10.0,0.4942487670975763
