session_id,user_id,role,fecha,hora_inicio,n_clics,duracion_min,M1_pre,M2_pre,M3_pre,costo_sesion_total,M1_post,M2_post,M3_post,delta_M1,delta_M2,delta_M3,red_M1_pct,red_M2_pct,red_M3_pct
syn_Ventas_6a40_20260517121900,syn_Ventas_6a40,Ventas,2026-05-17,12,5,4.12,2.0,39.0,0.0,10.0,1.6562604287898024,27.26244225951793,0.0,0.3437395712101976,11.737557740482071,0.0,17.19,30.1,
syn_Ventas_6a40_20260518134400,syn_Ventas_6a40,Ventas,2026-05-18,13,12,11.13,2.083,95.0,0.0,25.0,1.6456185227363749,69.09881579708224,0.0,0.4373814772636253,25.90118420291776,0.0,21.0,27.26,
syn_Ventas_6a40_20260519172600,syn_Ventas_6a40,Ventas,2026-05-19,17,10,8.18,2.0,54.0,0.3,20.0,1.6892321694668873,39.73152955169135,0.205772785885619,0.31076783053311274,14.268470448308648,0.09422721411438098,15.54,26.42,31.41
syn_Ventas_6a40_20260520070800,syn_Ventas_6a40,Ventas,2026-05-20,7,9,7.25,2.0,127.0,0.1111,18.0,1.6216475738809728,89.02456577635684,0.07595274416579569,0.3783524261190272,37.97543422364316,0.03514725583420432,18.92,29.9,31.64
syn_Ventas_6a40_20260521133500,syn_Ventas_6a40,Ventas,2026-05-21,13,7,6.28,2.0,140.0,0.2857,14.0,1.6369814133741378,95.52171502341282,0.17751109867416778,0.36301858662586217,44.478284976587176,0.10818890132583223,18.15,31.77,37.87
syn_Ventas_6a40_20260522135800,syn_Ventas_6a40,Ventas,2026-05-22,13,8,7.57,2.0,108.0,0.0,16.0,1.5879856295261987,83.96470881807402,0.0,0.4120143704738013,24.035291181925984,0.0,20.6,22.25,
syn_Ventas_6a40_20260523184100,syn_Ventas_6a40,Ventas,2026-05-23,18,12,12.15,2.083,33.0,0.0833,25.0,1.4904359435718835,23.371855388040252,0.05435694727823031,0.5925640564281167,9.628144611959748,0.02894305272176969,28.45,29.18,34.75
syn_Ventas_6a40_20260524181400,syn_Ventas_6a40,Ventas,2026-05-24,18,9,9.98,2.0,0.0,0.0,18.0,1.5951341664370409,0.0,0.0,0.40486583356295913,0.0,0.0,20.24,,
syn_Ventas_6a40_20260525165300,syn_Ventas_6a40,Ventas,2026-05-25,16,11,8.83,2.0,98.0,0.0,22.0,1.7267863438602082,60.75557050546507,0.0,0.27321365613979176,37.24442949453493,0.0,13.66,38.0,
syn_Ventas_6a40_20260526130600,syn_Ventas_6a40,Ventas,2026-05-26,13,5,5.35,2.0,0.0,0.2,10.0,1.5674745239850953,0.0,0.1282414559556793,0.43252547601490465,0.0,0.07175854404432072,21.63,,35.88
syn_Ventas_6a40_20260527113000,syn_Ventas_6a40,Ventas,2026-05-27,11,6,5.02,2.0,301.0,0.0,12.0,1.743947016572802,211.0143416488542,0.0,0.25605298342719807,89.98565835114579,0.0,12.8,29.9,
syn_Ventas_6a40_20260528121800,syn_Ventas_6a40,Ventas,2026-05-28,12,12,14.97,2.0,54.0,0.0,24.0,1.451783523482742,36.13582419829341,0.0,0.5482164765172579,17.864175801706587,0.0,27.41,33.08,
syn_Ventas_a940_20260508130600,syn_Ventas_a940,Ventas,2026-05-08,13,5,4.48,2.0,93.0,0.0,10.0,1.5012284903243764,71.05964364676753,0.0,0.49877150967562356,21.940356353232474,0.0,24.94,23.59,
syn_Ventas_a940_20260509122900,syn_Ventas_a940,Ventas,2026-05-09,12,8,8.03,2.0,25.0,0.0,16.0,1.4218542043062967,17.808130973040004,0.0,0.5781457956937033,7.191869026959996,0.0,28.91,28.77,
syn_Ventas_a940_20260510083600,syn_Ventas_a940,Ventas,2026-05-10,8,6,5.9,2.0,162.0,0.0,12.0,1.6470149038521265,126.20237956120383,0.0,0.35298509614787354,35.79762043879617,0.0,17.65,22.1,
syn_Ventas_a940_20260511180900,syn_Ventas_a940,Ventas,2026-05-11,18,11,12.92,2.0,55.0,0.0909,22.0,1.451914248878966,35.041660887984804,0.058021379740358765,0.548085751121034,19.958339112015196,0.03287862025964123,27.4,36.29,36.17
syn_Ventas_a940_20260512074800,syn_Ventas_a940,Ventas,2026-05-12,7,12,14.37,2.083,25.0,0.0,25.0,1.6451907246985857,18.734168145736376,0.0,0.43780927530141445,6.265831854263624,0.0,21.02,25.06,
syn_Ventas_a940_20260513140900,syn_Ventas_a940,Ventas,2026-05-13,14,9,12.28,2.0,175.0,0.0,18.0,1.5010152476745156,123.82788243217647,0.0,0.49898475232548445,51.172117567823534,0.0,24.95,29.24,
syn_Ventas_a940_20260514085900,syn_Ventas_a940,Ventas,2026-05-14,8,7,5.17,2.0,36.0,0.1429,14.0,1.7419538721694772,22.306210151187493,0.09420497143620994,0.25804612783052283,13.693789848812507,0.04869502856379006,12.9,38.04,34.08
syn_Ventas_a940_20260515125200,syn_Ventas_a940,Ventas,2026-05-15,12,6,3.47,2.0,49.0,0.0,12.0,1.7353606219229638,34.31665961917199,0.0,0.2646393780770362,14.683340380828007,0.0,13.23,29.97,
syn_Ventas_a940_20260516100500,syn_Ventas_a940,Ventas,2026-05-16,10,6,4.98,2.0,299.0,0.0,12.0,1.4972554577189572,206.60314435765198,0.0,0.5027445422810428,92.39685564234802,0.0,25.14,30.9,
syn_Ventas_a940_20260517103100,syn_Ventas_a940,Ventas,2026-05-17,10,11,12.63,2.0,190.0,0.1818,22.0,1.3118138088670492,147.56762016231508,0.10522622948422818,0.6881861911329508,42.43237983768492,0.07657377051577181,34.41,22.33,42.12
syn_Ventas_a940_20260518163800,syn_Ventas_a940,Ventas,2026-05-18,16,5,4.97,2.0,0.0,0.2,10.0,1.5063347670765583,0.0,0.1358855326977072,0.49366523292344167,0.0,0.06411446730229281,24.68,,32.06
syn_Ventas_a940_20260519183600,syn_Ventas_a940,Ventas,2026-05-19,18,6,2.95,2.0,21.0,0.0,12.0,1.3731875648116252,15.18528129938604,0.0,0.6268124351883748,5.814718700613961,0.0,31.34,27.69,
syn_Ventas_a940_20260520182000,syn_Ventas_a940,Ventas,2026-05-20,18,9,11.52,2.111,673.0,0.0,19.0,1.4741984838152289,477.4836125400898,0.0,0.6368015161847713,195.51638745991022,0.0,30.17,29.05,
syn_Ventas_a940_20260521172400,syn_Ventas_a940,Ventas,2026-05-21,17,9,9.58,2.222,59.0,0.0,20.0,1.7504790686080463,41.35648594337646,0.0,0.4715209313919537,17.643514056623538,0.0,21.22,29.9,
syn_Ventas_a940_20260522124900,syn_Ventas_a940,Ventas,2026-05-22,12,8,9.07,2.25,273.0,0.125,18.0,1.7795106320479956,215.72935169858906,0.08005685130170438,0.47048936795200436,57.270648301410944,0.04494314869829562,20.91,20.98,35.95
syn_Ventas_a940_20260523080100,syn_Ventas_a940,Ventas,2026-05-23,8,6,4.47,2.167,139.0,0.0,13.0,1.7389912730317554,88.31175294279541,0.0,0.42800872696824444,50.68824705720459,0.0,19.75,36.47,
syn_Ventas_a940_20260524081700,syn_Ventas_a940,Ventas,2026-05-24,8,11,11.97,2.091,530.0,0.1818,23.0,1.6521415763523934,410.32907475620306,0.12140252534046164,0.43885842364760674,119.67092524379694,0.06039747465953835,20.99,22.58,33.22
syn_Ventas_a940_20260525160900,syn_Ventas_a940,Ventas,2026-05-25,16,8,6.85,2.125,411.0,0.125,17.0,1.5955500842569148,287.6854383814499,0.07343495166268926,0.5294499157430852,123.3145616185501,0.05156504833731074,24.92,30.0,41.25
syn_Ventas_a940_20260526094500,syn_Ventas_a940,Ventas,2026-05-26,9,10,11.77,2.0,54.0,0.0,20.0,1.5934515326355365,40.1822992682732,0.0,0.4065484673644635,13.817700731726802,0.0,20.33,25.59,
syn_Ventas_a940_20260527095600,syn_Ventas_a940,Ventas,2026-05-27,9,11,12.95,2.0,156.0,0.0,22.0,1.4859957852240497,111.27385019128597,0.0,0.5140042147759503,44.72614980871403,0.0,25.7,28.67,
syn_Ventas_a940_20260528120000,syn_Ventas_a940,Ventas,2026-05-28,12,11,10.62,2.0,374.0,0.0,22.0,1.5263867385374177,301.0647974574138,0.0,0.4736132614625823,72.93520254258618,0.0,23.68,19.5,
syn_Ventas_e0e2_20260508083800,syn_Ventas_e0e2,Ventas,2026-05-08,8,5,5.75,2.0,161.0,0.0,10.0,1.539765984797878,107.48728846463696,0.0,0.46023401520212204,53.51271153536304,0.0,23.01,33.24,
syn_Ventas_e0e2_20260509085400,syn_Ventas_e0e2,Ventas,2026-05-09,8,7,5.02,2.143,0.0,0.0,15.0,1.6688372298396803,0.0,0.0,0.4741627701603195,0.0,0.0,22.13,,
syn_Ventas_e0e2_20260510104500,syn_Ventas_e0e2,Ventas,2026-05-10,10,7,7.88,2.0,0.0,0.1429,14.0,1.7175603004513638,0.0,0.07954857204752841,0.28243969954863624,0.0,0.06335142795247159,14.12,,44.33
syn_Ventas_e0e2_20260511071800,syn_Ventas_e0e2,Ventas,2026-05-11,7,9,9.78,2.0,587.0,0.2222,18.0,1.6763513689836924,390.80611461394386,0.15321385040669838,0.3236486310163076,196.19388538605614,0.06898614959330163,16.18,33.42,31.05
syn_Ventas_e0e2_20260512090400,syn_Ventas_e0e2,Ventas,2026-05-12,9,12,12.53,2.083,0.0,0.0,25.0,1.4358010873853124,0.0,0.0,0.6471989126146878,0.0,0.0,31.07,,
syn_Ventas_e0e2_20260513142200,syn_Ventas_e0e2,Ventas,2026-05-13,14,9,10.28,2.0,104.0,0.0,18.0,1.6486764119066526,72.87421995274946,0.0,0.3513235880933474,31.125780047250544,0.0,17.57,29.93,
syn_Ventas_e0e2_20260514124700,syn_Ventas_e0e2,Ventas,2026-05-14,12,11,12.87,2.091,209.0,0.0,23.0,1.6047341534835053,153.4720278751975,0.0,0.48626584651649485,55.52797212480249,0.0,23.26,26.57,
syn_Ventas_e0e2_20260515140700,syn_Ventas_e0e2,Ventas,2026-05-15,14,6,6.25,2.0,56.0,0.0,12.0,1.6340412980472485,44.73403363664336,0.0,0.3659587019527515,11.26596636335664,0.0,18.3,20.12,
syn_Ventas_e0e2_20260516172200,syn_Ventas_e0e2,Ventas,2026-05-16,17,5,5.67,2.0,115.0,0.0,10.0,1.7373212574968626,81.10004664075846,0.0,0.2626787425031374,33.899953359241536,0.0,13.13,29.48,
syn_Ventas_e0e2_20260517071700,syn_Ventas_e0e2,Ventas,2026-05-17,7,7,6.1,2.0,234.0,0.1429,14.0,1.442568637426101,161.5872914279087,0.09947019004970026,0.5574313625738989,72.4127085720913,0.04342980995029974,27.87,30.95,30.39
syn_Ventas_e0e2_20260518083100,syn_Ventas_e0e2,Ventas,2026-05-18,8,12,10.42,2.167,151.0,0.0,26.0,1.693342652807094,117.10921972336746,0.0,0.47365734719290575,33.89078027663254,0.0,21.86,22.44,
syn_Ventas_e0e2_20260519163200,syn_Ventas_e0e2,Ventas,2026-05-19,16,8,10.38,2.0,623.0,0.0,16.0,1.5743911052153947,397.0879442065313,0.0,0.4256088947846053,225.9120557934687,0.0,21.28,36.26,
syn_Ventas_e0e2_20260520132900,syn_Ventas_e0e2,Ventas,2026-05-20,13,10,7.87,2.0,291.0,0.0,20.0,1.66428873900973,197.57791590194068,0.0,0.33571126099026993,93.42208409805932,0.0,16.79,32.1,
syn_Ventas_e0e2_20260521135500,syn_Ventas_e0e2,Ventas,2026-05-21,13,5,5.55,2.0,105.0,0.0,10.0,1.5954948146796495,75.79287739660091,0.0,0.4045051853203505,29.207122603399085,0.0,20.23,27.82,
syn_Ventas_e0e2_20260522121400,syn_Ventas_e0e2,Ventas,2026-05-22,12,10,7.55,2.0,27.0,0.1,20.0,1.6991782191822156,17.454077532473782,0.06840108052725224,0.30082178081778443,9.545922467526218,0.03159891947274776,15.04,35.36,31.6
syn_Ventas_e0e2_20260523083900,syn_Ventas_e0e2,Ventas,2026-05-23,8,11,10.97,2.091,62.0,0.0,23.0,1.7719664604295724,37.8863784895798,0.0,0.3190335395704278,24.113621510420202,0.0,15.26,38.89,
syn_Ventas_e0e2_20260524081900,syn_Ventas_e0e2,Ventas,2026-05-24,8,11,9.98,2.0,0.0,0.0,22.0,1.525182016899233,0.0,0.0,0.47481798310076706,0.0,0.0,23.74,,
syn_Ventas_e0e2_20260525145700,syn_Ventas_e0e2,Ventas,2026-05-25,14,8,8.73,2.0,0.0,0.25,16.0,1.5268771435886448,0.0,0.16292690521860032,0.4731228564113552,0.0,0.08707309478139968,23.66,,34.83
syn_Ventas_e0e2_20260526121500,syn_Ventas_e0e2,Ventas,2026-05-26,12,11,8.57,2.091,132.0,0.0909,23.0,1.5336182370918943,85.23355414935777,0.062172751571037306,0.5573817629081059,46.76644585064223,0.02872724842896269,26.66,35.43,31.6
syn_Ventas_e0e2_20260527153500,syn_Ventas_e0e2,Ventas,2026-05-27,15,5,3.55,2.2,82.0,0.0,11.0,1.606792656132548,60.13188125372776,0.0,0.5932073438674521,21.868118746272238,0.0,26.96,26.67,
syn_Ventas_e0e2_20260528090400,syn_Ventas_e0e2,Ventas,2026-05-28,9,12,11.6,2.0,517.0,0.0,24.0,1.4030193271209404,344.3849537371233,0.0,0.5969806728790596,172.61504626287672,0.0,29.85,33.39,
